user_id,unique_problems_attempted,unique_problems_solved,total_raw_submissions,problem_win_rate,submissions_per_problem,max_difficulty_solved,proficiency_group
u030489681,16,16,20,1.0,1.25,E,G5
u024857600,4,3,13,0.75,3.25,A,G1
u650751879,14,12,20,0.8571428571428571,1.4285714285714286,C,G3
u976689165,11,11,15,1.0,1.3636363636363635,D,G4
u190845677,4,4,10,1.0,2.5,F,G6
u383458006,15,12,18,0.8,1.2,C,G3
u457336192,11,8,23,0.7272727272727273,2.090909090909091,C,G3
u450300828,36,34,61,0.9444444444444444,1.6944444444444444,D,G4
u636665812,33,25,62,0.7575757575757576,1.878787878787879,D,G4
u248646869,10,10,24,1.0,2.4,A,G1
u455902508,31,25,77,0.8064516129032258,2.4838709677419355,E,G5
u420704463,65,55,119,0.8461538461538461,1.8307692307692307,E,G5
u321071346,3,3,10,1.0,3.3333333333333335,B,G2
u105250980,7,7,12,1.0,1.7142857142857142,D,G4
u453906471,25,17,34,0.68,1.36,E,G5
u192596564,8,8,11,1.0,1.375,C,G3
u670916470,3,3,8,1.0,2.6666666666666665,D,G4
u848361297,78,73,139,0.9358974358974359,1.7820512820512822,D,G4
u048634730,4,4,4,1.0,1.0,D,G4
u559002628,13,12,17,0.9230769230769231,1.3076923076923077,F,G6
u573229834,8,8,10,1.0,1.25,C,G3
u101368892,39,38,65,0.9743589743589743,1.6666666666666667,F,G6
u739920567,18,16,28,0.8888888888888888,1.5555555555555556,D,G4
u933468003,47,47,78,1.0,1.6595744680851063,F,G6
u199295501,149,146,300,0.9798657718120806,2.0134228187919465,D,G4
u141184925,17,15,68,0.8823529411764706,4.0,C,G3
u589220064,2,2,12,1.0,6.0,B,G2
u940325994,7,6,11,0.8571428571428571,1.5714285714285714,C,G3
u670724685,33,29,46,0.8787878787878788,1.393939393939394,D,G4
u225649725,75,72,148,0.96,1.9733333333333334,F,G6
u842064983,4,3,4,0.75,1.0,C,G3
u207056619,315,312,576,0.9904761904761905,1.8285714285714285,F,G6
u852110531,64,60,111,0.9375,1.734375,F,G6
u238987462,16,16,31,1.0,1.9375,D,G4
u589783652,50,46,109,0.92,2.18,F,G6
u358426308,3,3,9,1.0,3.0,C,G3
u861540963,3,3,8,1.0,2.6666666666666665,C,G3
u470571135,3,3,10,1.0,3.3333333333333335,B,G2
u724918628,23,20,39,0.8695652173913043,1.6956521739130435,F,G6
u384918996,8,8,17,1.0,2.125,A,G1
u032566873,49,44,110,0.8979591836734694,2.2448979591836733,D,G4
u243370518,19,15,29,0.7894736842105263,1.5263157894736843,B,G2
u896151563,10,10,35,1.0,3.5,C,G3
u148142806,24,21,49,0.875,2.0416666666666665,F,G6
u967356370,15,11,31,0.7333333333333333,2.066666666666667,C,G3
u400806762,12,10,35,0.8333333333333334,2.9166666666666665,B,G2
u736339585,74,67,133,0.9054054054054054,1.7972972972972974,D,G4
u314219654,101,96,248,0.9504950495049505,2.4554455445544554,C,G3
u211327311,2,2,4,1.0,2.0,B,G2
u575474414,24,22,29,0.9166666666666666,1.2083333333333333,C,G3
u648370184,3,2,5,0.6666666666666666,1.6666666666666667,B,G2
u256760060,5,5,6,1.0,1.2,E,G5
u249128761,4,3,8,0.75,2.0,B,G2
u958683898,6,5,9,0.8333333333333334,1.5,C,G3
u997935265,13,12,19,0.9230769230769231,1.4615384615384615,C,G3
u840538666,19,17,65,0.8947368421052632,3.4210526315789473,D,G4
u716302924,3,2,6,0.6666666666666666,2.0,A,G1
u468377478,11,11,16,1.0,1.4545454545454546,C,G3
u398074546,8,7,11,0.875,1.375,B,G2
u818702836,3,3,4,1.0,1.3333333333333333,C,G3
u701077471,222,213,303,0.9594594594594594,1.364864864864865,D,G4
u346527636,115,112,211,0.9739130434782609,1.8347826086956522,F,G6
u997325490,469,463,622,0.9872068230277186,1.3262260127931769,F,G6
u539245972,6,6,11,1.0,1.8333333333333333,C,G3
u101318301,4,2,16,0.5,4.0,A,G1
u500277422,3,3,3,1.0,1.0,F,G6
u963709056,1,0,4,0.0,4.0,,
u344217315,23,22,34,0.9565217391304348,1.4782608695652173,C,G3
u496812085,15,13,32,0.8666666666666667,2.1333333333333333,C,G3
u507013803,11,10,21,0.9090909090909091,1.9090909090909092,B,G2
u055148700,238,229,375,0.9621848739495799,1.5756302521008403,F,G6
u282186271,3,1,8,0.3333333333333333,2.6666666666666665,A,G1
u069051776,39,35,61,0.8974358974358975,1.564102564102564,D,G4
u901086498,35,35,56,1.0,1.6,F,G6
u555253039,3,2,8,0.6666666666666666,2.6666666666666665,B,G2
u514602572,34,29,79,0.8529411764705882,2.323529411764706,D,G4
u336661848,176,167,405,0.9488636363636364,2.3011363636363638,E,G5
u734986528,8,7,17,0.875,2.125,C,G3
u611865271,23,22,50,0.9565217391304348,2.1739130434782608,D,G4
u776409487,9,7,12,0.7777777777777778,1.3333333333333333,D,G4
u208983435,34,28,53,0.8235294117647058,1.5588235294117647,C,G3
u226195298,10,9,16,0.9,1.6,E,G5
u106540028,5,4,12,0.8,2.4,D,G4
u021189234,4,4,7,1.0,1.75,C,G3
u067367418,18,17,27,0.9444444444444444,1.5,D,G4
u018453815,4,4,5,1.0,1.25,D,G4
u728235145,9,9,25,1.0,2.7777777777777777,C,G3
u648061881,16,14,24,0.875,1.5,D,G4
u072936600,2,2,3,1.0,1.5,B,G2
u923077302,12,9,34,0.75,2.8333333333333335,C,G3
u293239101,1,1,3,1.0,3.0,A,G1
u295811701,49,46,81,0.9387755102040817,1.653061224489796,B,G2
u712253494,14,10,27,0.7142857142857143,1.9285714285714286,B,G2
u902234043,4,2,12,0.5,3.0,A,G1
u021140967,227,221,379,0.973568281938326,1.669603524229075,D,G4
u462257825,488,487,704,0.9979508196721312,1.4426229508196722,F,G6
u358245944,8,8,12,1.0,1.5,D,G4
u056665899,21,20,25,0.9523809523809523,1.1904761904761905,D,G4
u768956726,9,9,14,1.0,1.5555555555555556,C,G3
u519923151,369,329,601,0.8915989159891599,1.6287262872628727,E,G5
u331255836,6,6,9,1.0,1.5,B,G2
u483814783,199,195,277,0.9798994974874372,1.3919597989949748,F,G6
u753500082,9,8,17,0.8888888888888888,1.8888888888888888,D,G4
u034612012,4,3,6,0.75,1.5,B,G2
u630508099,5,4,12,0.8,2.4,C,G3
u216990956,50,47,102,0.94,2.04,F,G6
u717494340,3,0,9,0.0,3.0,,
u774590294,4,3,7,0.75,1.75,C,G3
u604725308,42,37,57,0.8809523809523809,1.3571428571428572,D,G4
u810075828,37,29,84,0.7837837837837838,2.27027027027027,D,G4
u124810120,2,2,7,1.0,3.5,E,G5
u773265103,2,2,4,1.0,2.0,B,G2
u169461086,10,10,11,1.0,1.1,D,G4
u046417365,4,4,9,1.0,2.25,D,G4
u808141133,3,2,14,0.6666666666666666,4.666666666666667,B,G2
u322177979,472,450,1412,0.9533898305084746,2.9915254237288136,F,G6
u572678723,1,0,4,0.0,4.0,,
u271076350,9,7,26,0.7777777777777778,2.888888888888889,C,G3
u942174074,4,4,6,1.0,1.5,D,G4
u422165425,25,23,51,0.92,2.04,D,G4
u101742684,24,23,44,0.9583333333333334,1.8333333333333333,D,G4
u877389510,25,24,39,0.96,1.56,B,G2
u048404994,4,2,5,0.5,1.25,B,G2
u525522160,1,1,3,1.0,3.0,B,G2
u434758757,20,19,43,0.95,2.15,F,G6
u047013096,5,5,16,1.0,3.2,A,G1
u383395260,77,74,111,0.961038961038961,1.4415584415584415,F,G6
u252439624,4,4,5,1.0,1.25,C,G3
u007480238,17,13,45,0.7647058823529411,2.6470588235294117,B,G2
u053220549,24,21,54,0.875,2.25,B,G2
u762571257,4,3,4,0.75,1.0,B,G2
u639274969,57,46,103,0.8070175438596491,1.8070175438596492,D,G4
u182321487,483,481,665,0.9958592132505176,1.3768115942028984,F,G6
u182586630,11,11,21,1.0,1.9090909090909092,F,G6
u805896358,3,3,10,1.0,3.3333333333333335,C,G3
u283026992,41,36,62,0.8780487804878049,1.5121951219512195,D,G4
u103657515,32,29,76,0.90625,2.375,D,G4
u189817459,17,13,37,0.7647058823529411,2.176470588235294,D,G4
u743420240,80,78,207,0.975,2.5875,F,G6
u604885496,17,15,21,0.8823529411764706,1.2352941176470589,D,G4
u058498493,37,33,60,0.8918918918918919,1.6216216216216217,C,G3
u690536347,599,590,1688,0.9849749582637729,2.8180300500834723,F,G6
u962467124,24,18,53,0.75,2.2083333333333335,D,G4
u394455396,1,1,3,1.0,3.0,A,G1
u966171398,5,5,5,1.0,1.0,A,G1
u920721354,3,2,4,0.6666666666666666,1.3333333333333333,A,G1
u740579182,3,3,6,1.0,2.0,C,G3
u518524265,19,15,37,0.7894736842105263,1.9473684210526316,C,G3
u534978789,13,10,28,0.7692307692307693,2.1538461538461537,D,G4
u543230018,2,2,4,1.0,2.0,B,G2
u541378585,8,7,23,0.875,2.875,E,G5
u015281928,1,1,3,1.0,3.0,A,G1
u078908195,3,2,7,0.6666666666666666,2.3333333333333335,B,G2
u013605408,35,31,57,0.8857142857142857,1.6285714285714286,C,G3
u853765172,4,4,5,1.0,1.25,D,G4
u332564245,8,6,20,0.75,2.5,C,G3
u871890105,32,31,62,0.96875,1.9375,E,G5
u215015944,5,4,7,0.8,1.4,C,G3
u993104815,91,83,130,0.9120879120879121,1.4285714285714286,E,G5
u042633059,62,56,102,0.9032258064516129,1.6451612903225807,E,G5
u120298738,4,2,7,0.5,1.75,C,G3
u150883053,5,2,9,0.4,1.8,B,G2
u025800350,5,5,19,1.0,3.8,B,G2
u733774002,270,266,478,0.9851851851851852,1.7703703703703704,D,G4
u675172458,6,6,7,1.0,1.1666666666666667,B,G2
u472899240,2,2,3,1.0,1.5,A,G1
u316542627,245,232,434,0.9469387755102041,1.7714285714285714,E,G5
u033542583,5,3,11,0.6,2.2,C,G3
u903480110,7,5,15,0.7142857142857143,2.142857142857143,C,G3
u004419817,5,4,6,0.8,1.2,B,G2
u905506603,8,8,9,1.0,1.125,D,G4
u987416358,4,4,4,1.0,1.0,E,G5
u624828621,15,10,45,0.6666666666666666,3.0,B,G2
u123833652,5,5,12,1.0,2.4,F,G6
u790616011,246,243,348,0.9878048780487805,1.4146341463414633,F,G6
u287017694,13,11,26,0.8461538461538461,2.0,B,G2
u048561338,5,5,10,1.0,2.0,C,G3
u766806530,16,7,52,0.4375,3.25,A,G1
u246217175,232,230,347,0.9913793103448276,1.4956896551724137,F,G6
u299230092,18,18,24,1.0,1.3333333333333333,C,G3
u654884616,3,2,4,0.6666666666666666,1.3333333333333333,B,G2
u865166300,44,34,52,0.7727272727272727,1.1818181818181819,D,G4
u712868001,34,32,141,0.9411764705882353,4.147058823529412,C,G3
u582351638,225,216,361,0.96,1.6044444444444443,D,G4
u068698550,9,8,15,0.8888888888888888,1.6666666666666667,E,G5
u478432771,5,5,14,1.0,2.8,E,G5
u957316029,77,76,134,0.987012987012987,1.7402597402597402,F,G6
u337694846,38,31,89,0.8157894736842105,2.3421052631578947,D,G4
u586345737,6,4,10,0.6666666666666666,1.6666666666666667,C,G3
u186530241,3,3,6,1.0,2.0,C,G3
u814216470,5,4,12,0.8,2.4,C,G3
u778867542,260,259,371,0.9961538461538462,1.426923076923077,D,G4
u085971052,3,2,3,0.6666666666666666,1.0,B,G2
u002730258,7,7,22,1.0,3.142857142857143,C,G3
u004707990,534,530,879,0.9925093632958801,1.646067415730337,F,G6
u460547478,5,5,7,1.0,1.4,D,G4
u165018080,19,19,38,1.0,2.0,D,G4
u418636030,2,1,4,0.5,2.0,A,G1
u736727609,3,3,6,1.0,2.0,C,G3
u040823151,3,3,6,1.0,2.0,C,G3
u459376048,7,6,20,0.8571428571428571,2.857142857142857,D,G4
u382967471,2,2,11,1.0,5.5,B,G2
u168298651,5,4,5,0.8,1.0,C,G3
u302435631,3,3,11,1.0,3.6666666666666665,C,G3
u994851087,38,32,46,0.8421052631578947,1.2105263157894737,D,G4
u916560554,22,16,43,0.7272727272727273,1.9545454545454546,C,G3
u537070292,62,51,153,0.8225806451612904,2.467741935483871,C,G3
u647871935,6,5,16,0.8333333333333334,2.6666666666666665,C,G3
u760532520,4,3,7,0.75,1.75,C,G3
u786141068,8,5,15,0.625,1.875,C,G3
u818791965,3,2,7,0.6666666666666666,2.3333333333333335,C,G3
u696048490,49,44,72,0.8979591836734694,1.469387755102041,C,G3
u799443198,126,111,238,0.8809523809523809,1.8888888888888888,F,G6
u269749457,18,14,35,0.7777777777777778,1.9444444444444444,E,G5
u436323791,4,3,11,0.75,2.75,B,G2
u552290152,229,221,315,0.9650655021834061,1.3755458515283843,F,G6
u253872674,6,6,8,1.0,1.3333333333333333,D,G4
u885635198,10,10,14,1.0,1.4,F,G6
u208882647,19,17,92,0.8947368421052632,4.842105263157895,F,G6
u076273565,52,49,167,0.9423076923076923,3.2115384615384617,B,G2
u963970531,5,5,6,1.0,1.2,D,G4
u259975636,65,51,114,0.7846153846153846,1.7538461538461538,D,G4
u735975757,37,26,88,0.7027027027027027,2.3783783783783785,C,G3
u621841217,4,4,5,1.0,1.25,D,G4
u016770756,1,1,5,1.0,5.0,A,G1
u942123514,14,12,18,0.8571428571428571,1.2857142857142858,C,G3
u178720871,4,3,5,0.75,1.25,B,G2
u496687522,180,174,348,0.9666666666666667,1.9333333333333333,D,G4
u143594624,3,1,9,0.3333333333333333,3.0,E,G5
u935069585,5,5,13,1.0,2.6,A,G1
u855526177,4,0,17,0.0,4.25,,
u775378453,83,80,118,0.963855421686747,1.4216867469879517,F,G6
u427825132,35,24,57,0.6857142857142857,1.6285714285714286,B,G2
u340228918,108,103,167,0.9537037037037037,1.5462962962962963,E,G5
u609426052,143,133,229,0.9300699300699301,1.6013986013986015,E,G5
u842917248,222,221,592,0.9954954954954955,2.6666666666666665,F,G6
u483005329,108,97,176,0.8981481481481481,1.6296296296296295,D,G4
u618802229,3,2,6,0.6666666666666666,2.0,B,G2
u725859287,14,13,42,0.9285714285714286,3.0,D,G4
u838686720,18,11,32,0.6111111111111112,1.7777777777777777,E,G5
u561339958,89,86,136,0.9662921348314607,1.5280898876404494,D,G4
u166310717,17,13,30,0.7647058823529411,1.7647058823529411,D,G4
u751327850,8,8,29,1.0,3.625,D,G4
u298152049,288,285,451,0.9895833333333334,1.5659722222222223,D,G4
u039843077,20,19,28,0.95,1.4,D,G4
u451210070,38,35,52,0.9210526315789473,1.368421052631579,F,G6
u286579350,12,8,15,0.6666666666666666,1.25,C,G3
u621153914,38,36,48,0.9473684210526315,1.263157894736842,E,G5
u662843867,113,111,171,0.9823008849557522,1.5132743362831858,F,G6
u388927740,4,4,8,1.0,2.0,B,G2
u060894033,59,58,146,0.9830508474576272,2.4745762711864407,F,G6
u082704159,13,13,36,1.0,2.769230769230769,C,G3
u204618365,21,21,65,1.0,3.0952380952380953,B,G2
u953618741,6,6,12,1.0,2.0,F,G6
u184972520,3,3,9,1.0,3.0,B,G2
u801993661,9,8,12,0.8888888888888888,1.3333333333333333,D,G4
u712217961,4,3,8,0.75,2.0,C,G3
u170245105,5,4,6,0.8,1.2,C,G3
u365105052,6,5,7,0.8333333333333334,1.1666666666666667,D,G4
u734323971,4,4,5,1.0,1.25,D,G4
u401341173,37,32,56,0.8648648648648649,1.5135135135135136,D,G4
u321663478,3,3,8,1.0,2.6666666666666665,D,G4
u067105756,122,115,197,0.9426229508196722,1.6147540983606556,E,G5
u422618717,20,20,24,1.0,1.2,B,G2
u662342253,4,4,10,1.0,2.5,D,G4
u194704525,4,2,7,0.5,1.75,A,G1
u082568020,124,116,198,0.9354838709677419,1.596774193548387,F,G6
u237308205,1,0,19,0.0,19.0,,
u222616648,32,23,81,0.71875,2.53125,E,G5
u720558413,92,82,132,0.8913043478260869,1.434782608695652,C,G3
u602086678,14,11,53,0.7857142857142857,3.7857142857142856,B,G2
u598229387,378,368,808,0.9735449735449735,2.1375661375661377,D,G4
u401924608,2,1,3,0.5,1.5,D,G4
u296989351,279,275,530,0.985663082437276,1.8996415770609318,D,G4
u055711678,72,69,129,0.9583333333333334,1.7916666666666667,D,G4
u107000225,15,14,26,0.9333333333333333,1.7333333333333334,D,G4
u532341775,5,4,8,0.8,1.6,B,G2
u769291368,3,1,6,0.3333333333333333,2.0,A,G1
u229120147,117,112,237,0.9572649572649573,2.0256410256410255,D,G4
u304913019,42,41,57,0.9761904761904762,1.3571428571428572,D,G4
u622403676,12,11,26,0.9166666666666666,2.1666666666666665,D,G4
u412232733,46,44,78,0.9565217391304348,1.6956521739130435,F,G6
u391859459,2,2,4,1.0,2.0,B,G2
u669905449,9,7,22,0.7777777777777778,2.4444444444444446,C,G3
u274497128,1,0,6,0.0,6.0,,
u692453235,429,427,760,0.9953379953379954,1.7715617715617715,F,G6
u971945012,6,6,7,1.0,1.1666666666666667,C,G3
u866325115,337,330,478,0.9792284866468842,1.4183976261127595,D,G4
u403051884,6,5,20,0.8333333333333334,3.3333333333333335,C,G3
u998075580,5,4,6,0.8,1.2,D,G4
u853244528,18,16,24,0.8888888888888888,1.3333333333333333,E,G5
u743104124,2,2,4,1.0,2.0,B,G2
u457588827,3,3,4,1.0,1.3333333333333333,C,G3
u157671392,6,4,22,0.6666666666666666,3.6666666666666665,B,G2
u033327687,3,2,5,0.6666666666666666,1.6666666666666667,C,G3
u674190122,106,91,194,0.8584905660377359,1.830188679245283,D,G4
u991429765,8,7,15,0.875,1.875,B,G2
u744271961,66,63,120,0.9545454545454546,1.8181818181818181,E,G5
u148049084,76,68,115,0.8947368421052632,1.513157894736842,E,G5
u439454233,10,9,18,0.9,1.8,D,G4
u312477835,6,3,14,0.5,2.3333333333333335,B,G2
u986640883,8,6,15,0.75,1.875,B,G2
u228295160,563,553,1152,0.9822380106571936,2.0461811722912966,F,G6
u494891213,11,11,16,1.0,1.4545454545454546,F,G6
u150787983,99,82,244,0.8282828282828283,2.4646464646464645,E,G5
u937119374,14,13,41,0.9285714285714286,2.9285714285714284,D,G4
u405117950,40,34,56,0.85,1.4,E,G5
u469936642,119,101,183,0.8487394957983193,1.5378151260504203,F,G6
u528127755,5,4,7,0.8,1.4,B,G2
u084940411,6,5,7,0.8333333333333334,1.1666666666666667,E,G5
u908628733,2,2,10,1.0,5.0,C,G3
u770495365,51,47,82,0.9215686274509803,1.607843137254902,C,G3
u231433732,11,9,20,0.8181818181818182,1.8181818181818181,C,G3
u542737466,2,1,4,0.5,2.0,A,G1
u925579517,95,95,96,1.0,1.0105263157894737,A,G1
u166104249,2,2,3,1.0,1.5,B,G2
u157874153,23,20,64,0.8695652173913043,2.782608695652174,E,G5
u156591744,38,30,74,0.7894736842105263,1.9473684210526316,E,G5
u029827926,4,4,8,1.0,2.0,B,G2
u266569040,198,185,376,0.9343434343434344,1.898989898989899,D,G4
u276072307,4,3,14,0.75,3.5,B,G2
u868281230,96,93,170,0.96875,1.7708333333333333,F,G6
u853754559,1,1,3,1.0,3.0,A,G1
u223200011,128,126,334,0.984375,2.609375,C,G3
u248309016,5,3,7,0.6,1.4,A,G1
u924936691,27,21,66,0.7777777777777778,2.4444444444444446,D,G4
u732440992,45,42,81,0.9333333333333333,1.8,F,G6
u739014096,4,4,6,1.0,1.5,A,G1
u507380316,11,10,16,0.9090909090909091,1.4545454545454546,D,G4
u470722736,18,18,18,1.0,1.0,B,G2
u724673021,15,13,35,0.8666666666666667,2.3333333333333335,D,G4
u297230790,2,2,9,1.0,4.5,A,G1
u389506115,95,87,166,0.9157894736842105,1.7473684210526317,D,G4
u959815036,132,123,411,0.9318181818181818,3.1136363636363638,C,G3
u412040074,4,3,6,0.75,1.5,C,G3
u298520807,57,57,86,1.0,1.5087719298245614,E,G5
u736250852,83,82,154,0.9879518072289156,1.855421686746988,D,G4
u016884706,19,17,47,0.8947368421052632,2.473684210526316,B,G2
u389664173,3,3,3,1.0,1.0,C,G3
u994784668,80,73,163,0.9125,2.0375,F,G6
u155312836,11,8,30,0.7272727272727273,2.727272727272727,B,G2
u712408719,10,9,29,0.9,2.9,B,G2
u907668975,81,76,154,0.9382716049382716,1.9012345679012346,E,G5
u996230784,5,3,7,0.6,1.4,B,G2
u671060652,211,206,574,0.976303317535545,2.720379146919431,D,G4
u600153083,77,64,167,0.8311688311688312,2.168831168831169,F,G6
u634079249,435,430,1280,0.9885057471264368,2.942528735632184,E,G5
u004932113,33,29,91,0.8787878787878788,2.757575757575758,C,G3
u111497285,279,265,377,0.9498207885304659,1.3512544802867383,F,G6
u322568242,58,53,144,0.9137931034482759,2.4827586206896552,E,G5
u282091431,15,14,17,0.9333333333333333,1.1333333333333333,B,G2
u760948618,29,27,69,0.9310344827586207,2.3793103448275863,C,G3
u518206537,320,315,433,0.984375,1.353125,F,G6
u553982470,27,25,51,0.9259259259259259,1.8888888888888888,C,G3
u074677315,20,20,30,1.0,1.5,D,G4
u529767626,50,41,107,0.82,2.14,D,G4
u243968936,3,3,9,1.0,3.0,B,G2
u731451808,11,8,19,0.7272727272727273,1.7272727272727273,B,G2
u635032736,21,19,30,0.9047619047619048,1.4285714285714286,E,G5
u282965764,2,1,5,0.5,2.5,A,G1
u278024203,3,2,3,0.6666666666666666,1.0,B,G2
u272763456,10,5,23,0.5,2.3,B,G2
u317508154,164,163,232,0.9939024390243902,1.4146341463414633,D,G4
u175621107,2,2,5,1.0,2.5,B,G2
u905098784,5,4,6,0.8,1.2,B,G2
u994250131,2,1,5,0.5,2.5,A,G1
u050285873,2,1,5,0.5,2.5,A,G1
u197808371,20,20,22,1.0,1.1,D,G4
u784706568,191,176,339,0.9214659685863874,1.774869109947644,D,G4
u465317453,329,329,648,1.0,1.9696048632218845,F,G6
u888960826,12,11,54,0.9166666666666666,4.5,E,G5
u326634658,7,4,10,0.5714285714285714,1.4285714285714286,C,G3
u849530909,21,17,55,0.8095238095238095,2.619047619047619,C,G3
u562698903,2,2,4,1.0,2.0,A,G1
u377236950,23,23,28,1.0,1.2173913043478262,B,G2
u876613323,4,4,16,1.0,4.0,A,G1
u520857993,6,6,12,1.0,2.0,C,G3
u858374925,3,1,8,0.3333333333333333,2.6666666666666665,A,G1
u934952648,6,5,12,0.8333333333333334,2.0,C,G3
u754743388,3,3,4,1.0,1.3333333333333333,A,G1
u438415627,9,9,12,1.0,1.3333333333333333,C,G3
u867415832,8,5,36,0.625,4.5,B,G2
u818201294,2,2,5,1.0,2.5,A,G1
u879099684,85,78,124,0.9176470588235294,1.4588235294117646,E,G5
u137051876,18,15,28,0.8333333333333334,1.5555555555555556,C,G3
u103698462,20,17,36,0.85,1.8,D,G4
u832503394,31,27,47,0.8709677419354839,1.5161290322580645,C,G3
u525798146,10,10,12,1.0,1.2,B,G2
u097318941,35,31,46,0.8857142857142857,1.3142857142857143,C,G3
u422709620,101,97,150,0.9603960396039604,1.4851485148514851,F,G6
u754401194,11,8,12,0.7272727272727273,1.0909090909090908,D,G4
u617040773,43,34,115,0.7906976744186046,2.6744186046511627,E,G5
u821393459,24,20,37,0.8333333333333334,1.5416666666666667,E,G5
u483563858,2,1,5,0.5,2.5,C,G3
u922227026,6,6,7,1.0,1.1666666666666667,B,G2
u523031011,2,2,4,1.0,2.0,B,G2
u208348294,18,13,35,0.7222222222222222,1.9444444444444444,D,G4
u614246506,4,2,7,0.5,1.75,B,G2
u501978101,15,15,20,1.0,1.3333333333333333,B,G2
u515854808,257,234,386,0.9105058365758755,1.5019455252918288,D,G4
u937396673,4,1,7,0.25,1.75,A,G1
u386130555,17,15,34,0.8823529411764706,2.0,C,G3
u536836760,5,5,14,1.0,2.8,B,G2
u231248607,4,4,4,1.0,1.0,D,G4
u427574276,1,1,7,1.0,7.0,A,G1
u357630630,250,238,368,0.952,1.472,D,G4
u826162137,3,2,7,0.6666666666666666,2.3333333333333335,B,G2
u446460730,34,33,47,0.9705882352941176,1.3823529411764706,C,G3
u945143813,27,26,30,0.9629629629629629,1.1111111111111112,D,G4
u957796755,32,28,45,0.875,1.40625,E,G5
u266119362,41,30,81,0.7317073170731707,1.975609756097561,D,G4
u651127747,9,8,9,0.8888888888888888,1.0,D,G4
u462181014,21,19,49,0.9047619047619048,2.3333333333333335,D,G4
u177205809,2,2,6,1.0,3.0,D,G4
u844515768,4,4,5,1.0,1.25,D,G4
u962206827,244,238,448,0.9754098360655737,1.8360655737704918,D,G4
u123745130,337,326,888,0.9673590504451038,2.635014836795252,E,G5
u307631662,25,23,43,0.92,1.72,D,G4
u613658617,370,370,490,1.0,1.3243243243243243,F,G6
u424784522,3,2,5,0.6666666666666666,1.6666666666666667,B,G2
u979499235,16,14,24,0.875,1.5,D,G4
u839663068,4,4,9,1.0,2.25,D,G4
u113003638,149,144,213,0.9664429530201343,1.429530201342282,C,G3
u044638697,64,57,98,0.890625,1.53125,E,G5
u131957401,13,9,33,0.6923076923076923,2.5384615384615383,B,G2
u845122993,24,24,29,1.0,1.2083333333333333,D,G4
u218741465,2,2,3,1.0,1.5,A,G1
u567088258,3,3,3,1.0,1.0,C,G3
u260036763,94,91,318,0.9680851063829787,3.382978723404255,F,G6
u843278999,3,3,4,1.0,1.3333333333333333,C,G3
u910247731,13,13,27,1.0,2.076923076923077,C,G3
u760207136,9,8,17,0.8888888888888888,1.8888888888888888,B,G2
u735016696,284,282,402,0.9929577464788732,1.4154929577464788,E,G5
u541100561,31,26,41,0.8387096774193549,1.3225806451612903,D,G4
u106494511,10,6,15,0.6,1.5,C,G3
u445097269,13,7,37,0.5384615384615384,2.8461538461538463,C,G3
u352631063,2,2,4,1.0,2.0,B,G2
u904032512,4,3,9,0.75,2.25,C,G3
u860222193,12,9,16,0.75,1.3333333333333333,C,G3
u761894926,36,36,55,1.0,1.5277777777777777,D,G4
u285480964,3,3,3,1.0,1.0,C,G3
u274504193,38,36,77,0.9473684210526315,2.026315789473684,E,G5
u285435240,3,3,5,1.0,1.6666666666666667,B,G2
u122093774,6,5,16,0.8333333333333334,2.6666666666666665,D,G4
u914954351,26,23,56,0.8846153846153846,2.1538461538461537,E,G5
u889881286,4,2,6,0.5,1.5,B,G2
u539916870,83,75,183,0.9036144578313253,2.2048192771084336,E,G5
u337787121,8,5,8,0.625,1.0,C,G3
u224873361,4,3,11,0.75,2.75,C,G3
u092278825,66,55,135,0.8333333333333334,2.0454545454545454,D,G4
u126236540,173,154,265,0.8901734104046243,1.5317919075144508,D,G4
u325124437,74,65,133,0.8783783783783784,1.7972972972972974,D,G4
u102531485,18,18,24,1.0,1.3333333333333333,F,G6
u695329583,50,49,90,0.98,1.8,C,G3
u596849669,13,10,74,0.7692307692307693,5.6923076923076925,B,G2
u605246849,27,20,49,0.7407407407407407,1.8148148148148149,E,G5
u140937388,6,5,15,0.8333333333333334,2.5,C,G3
u065067525,18,18,39,1.0,2.1666666666666665,F,G6
u894177330,30,28,74,0.9333333333333333,2.466666666666667,C,G3
u189629354,29,29,47,1.0,1.6206896551724137,D,G4
u115299452,32,31,67,0.96875,2.09375,C,G3
u457290011,14,11,30,0.7857142857142857,2.142857142857143,B,G2
u237242958,37,35,50,0.9459459459459459,1.3513513513513513,D,G4
u607550032,12,11,19,0.9166666666666666,1.5833333333333333,F,G6
u519450844,15,13,73,0.8666666666666667,4.866666666666666,B,G2
u814552496,12,10,18,0.8333333333333334,1.5,B,G2
u299028000,18,17,33,0.9444444444444444,1.8333333333333333,D,G4
u856738881,2,1,4,0.5,2.0,A,G1
u244968857,2,1,3,0.5,1.5,D,G4
u541462549,37,28,96,0.7567567567567568,2.5945945945945947,D,G4
u894233224,3,1,7,0.3333333333333333,2.3333333333333335,A,G1
u771273156,3,3,5,1.0,1.6666666666666667,A,G1
u770256251,224,221,376,0.9866071428571429,1.6785714285714286,F,G6
u839510570,2,2,3,1.0,1.5,A,G1
u349908314,9,6,12,0.6666666666666666,1.3333333333333333,C,G3
u329753128,3,3,18,1.0,6.0,C,G3
